"agency_cd","site_no","sample_dt","sample_tm","sample_end_dt","sample_end_tm","tm_datum_rlbty_cd","coll_ent_cd","medium_cd","project_cd","aqfr_cd","tu_id","body_part_id","hyd_cond_cd","samp_type_cd","hyd_event_cd","sample_lab_cm_tx","parm_cd","remark_cd","result_va","val_qual_tx","meth_cd","dqi_cd","rpt_lev_va","rpt_lev_cd","lab_std_va","prep_set_no","prep_dt","anl_set_no","anl_dt","result_lab_cm_tx","anl_ent_cd","sample_start_time_datum_cd_reported","sample_end_time_datum_cd_reported","startDateTime","tz_cd"
"USGS","01362198",1966-12-14,NA,NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"00620",NA,0,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",NA,"UTC"
"USGS","01362198",1967-01-26,NA,NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"00620",NA,0.158,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",NA,"UTC"
"USGS","01362198",1967-03-31,NA,NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"00620",NA,0.09,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",NA,"UTC"
"USGS","01362198",1967-05-11,"07:25",NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"00620",NA,0.023,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1967-05-11 12:25:00,"UTC"
"USGS","01362198",1967-08-02,NA,NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"00620",NA,0,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",NA,"UTC"
"USGS","01362198",1967-09-19,"08:10",NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"00620",NA,0.023,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1967-09-19 13:10:00,"UTC"
"USGS","01362198",1967-10-25,"08:30",NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"00620",NA,0.023,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1967-10-25 13:30:00,"UTC"
"USGS","01362198",1967-11-29,"10:00",NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"00620",NA,0,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1967-11-29 15:00:00,"UTC"
"USGS","01362198",1967-12-28,"10:00",NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"00620",NA,0.09,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1967-12-28 15:00:00,"UTC"
"USGS","01362198",1968-01-31,"10:00",NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"00620",NA,0.068,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1968-01-31 15:00:00,"UTC"
"USGS","01362198",1968-02-29,"10:00",NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"00620",NA,0,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1968-02-29 15:00:00,"UTC"
"USGS","01362198",1968-03-28,"10:30",NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"00620",NA,0.316,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1968-03-28 15:30:00,"UTC"
"USGS","01362198",1968-04-25,"11:00",NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"00620",NA,0.271,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1968-04-25 16:00:00,"UTC"
"USGS","01362198",1968-05-23,"09:30",NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"00620",NA,0,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1968-05-23 14:30:00,"UTC"
"USGS","01362198",1968-06-27,"09:10",NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"00620",NA,0.068,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1968-06-27 14:10:00,"UTC"
"USGS","01362198",1968-08-07,"10:00",NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"00620",NA,0.023,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1968-08-07 15:00:00,"UTC"
"USGS","01362198",1968-09-05,"10:00",NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"00620",NA,0.023,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1968-09-05 15:00:00,"UTC"
"USGS","01362198",1968-09-25,"10:30",NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"00620",NA,0,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1968-09-25 15:30:00,"UTC"
"USGS","01362198",1972-01-26,"10:30",NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"00620",NA,0.4,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1972-01-26 15:30:00,"UTC"
"USGS","01362198",1972-03-07,"09:30",NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"00620",NA,0.5,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1972-03-07 14:30:00,"UTC"
"USGS","01362198",1972-04-05,"10:30",NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"00620",NA,0.4,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1972-04-05 15:30:00,"UTC"
"USGS","01362198",1972-05-04,"08:50",NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"00620",NA,0.6,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1972-05-04 13:50:00,"UTC"
"USGS","01362198",1973-10-18,"09:15",NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"00620",NA,0.01,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1973-10-18 14:15:00,"UTC"
"USGS","01362198",1973-11-13,"10:40",NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"00620",NA,0.41,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1973-11-13 15:40:00,"UTC"
"USGS","01362198",1973-12-12,"13:50",NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"00620",NA,0.52,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1973-12-12 18:50:00,"UTC"
"USGS","01362198",1974-01-16,"10:15",NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"00620",NA,0.33,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1974-01-16 15:15:00,"UTC"
"USGS","01362198",1974-02-13,"10:30",NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"00620",NA,0.27,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1974-02-13 15:30:00,"UTC"
"USGS","01362198",1974-03-26,"10:20",NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"00620",NA,0.26,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1974-03-26 15:20:00,"UTC"
"USGS","01362198",1990-09-13,"08:00",NA,NA,"T","USGS-WRD","WS","BENCHMARK",NA,NA,NA,"9","9","9",NA,"00620",NA,0.3,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1990-09-13 13:00:00,"UTC"
"USGS","01362198",1990-11-06,"13:00",NA,NA,"T","USGS-WRD","WS","BENCHMARK",NA,NA,NA,"9","9","9",NA,"00620",NA,0.4,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1990-11-06 18:00:00,"UTC"
"USGS","01362198",1991-02-26,"09:00",NA,NA,"T","USGS-WRD","WS","BENCHMARK",NA,NA,NA,"9","9","9",NA,"00620",NA,0.52,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1991-02-26 14:00:00,"UTC"
"USGS","01362198",1991-05-07,"12:00",NA,NA,"T","USGS-WRD","WS","BENCHMARK",NA,NA,NA,"9","9","9",NA,"00620",NA,0.39,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1991-05-07 17:00:00,"UTC"
"USGS","01362198",1991-08-20,"12:00",NA,NA,"T","USGS-WRD","WS","BENCHMARK",NA,NA,NA,"9","9","9",NA,"00620",NA,0.21,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1991-08-20 17:00:00,"UTC"
"USGS","01362198",1992-03-10,"13:15",NA,NA,"T","USGS-WRD","WS","BENCHMARK",NA,NA,NA,"9","9","9",NA,"00620",NA,0.4,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1992-03-10 18:15:00,"UTC"
"USGS","01362198",1992-05-11,"12:45",NA,NA,"T","USGS-WRD","WS","BENCHMARK",NA,NA,NA,"9","9","9",NA,"00620",NA,0.069,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1992-05-11 17:45:00,"UTC"
"USGS","01362198",1992-08-04,"11:30",NA,NA,"T","USGS-WRD","WS","BENCHMARK",NA,NA,NA,"9","9","9",NA,"00620",NA,0.069,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1992-08-04 16:30:00,"UTC"
"USGS","01372500",1959-07-15,"12:30",NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"00620",NA,0.181,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1959-07-15 17:30:00,"UTC"
"USGS","01372500",1962-01-09,NA,NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"00620",NA,1.17,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",NA,"UTC"
"USGS","01372500",1962-04-03,NA,NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"00620",NA,0.52,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",NA,"UTC"
"USGS","01372500",1962-05-31,NA,NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"00620",NA,0.52,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",NA,"UTC"
"USGS","01372500",1962-07-02,NA,NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"00620",NA,0.339,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",NA,"UTC"
"USGS","01372500",1962-08-01,NA,NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"00620",NA,0.181,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",NA,"UTC"
"USGS","01372500",1962-08-28,NA,NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"00620",NA,0.203,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",NA,"UTC"
"USGS","01372500",1963-10-01,NA,1963-10-31,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"00620",NA,0.203,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",NA,"UTC"
"USGS","01372500",1963-11-01,NA,1963-11-30,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"00620",NA,0.361,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",NA,"UTC"
"USGS","01372500",1963-12-01,NA,1963-12-20,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"00620",NA,0.565,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",NA,"UTC"
"USGS","01372500",1963-12-21,NA,NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"00620",NA,0.678,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",NA,"UTC"
"USGS","01372500",1963-12-22,NA,1963-12-31,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"00620",NA,0.791,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",NA,"UTC"
"USGS","01372500",1964-01-01,NA,1964-01-20,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"00620",NA,0.836,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",NA,"UTC"
"USGS","01372500",1964-01-21,NA,1964-01-31,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"00620",NA,1.04,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",NA,"UTC"
"USGS","01372500",1964-02-01,NA,1964-02-21,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"00620",NA,0.971,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",NA,"UTC"
"USGS","01372500",1964-02-23,NA,1964-02-29,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"00620",NA,0.971,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",NA,"UTC"
"USGS","01372500",1964-03-01,NA,1964-03-04,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"00620",NA,0.926,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",NA,"UTC"
"USGS","01372500",1964-03-05,NA,1964-03-31,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"00620",NA,0.836,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",NA,"UTC"
"USGS","01372500",1964-04-01,NA,1964-04-14,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"00620",NA,0.836,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",NA,"UTC"
"USGS","01372500",1964-04-15,NA,1964-04-16,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"00620",NA,0.158,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",NA,"UTC"
"USGS","01372500",1964-04-17,NA,NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"00620",NA,0.361,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",NA,"UTC"
"USGS","01372500",1964-04-18,NA,1964-04-21,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"00620",NA,0.136,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",NA,"UTC"
"USGS","01372500",1964-04-22,NA,1964-04-30,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"00620",NA,0.407,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",NA,"UTC"
"USGS","01372500",1964-05-01,NA,1964-05-13,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"00620",NA,0.452,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",NA,"UTC"
"USGS","01372500",1964-05-16,NA,1964-05-31,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"00620",NA,0.361,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",NA,"UTC"
"USGS","01372500",1964-06-01,NA,1964-06-30,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"00620",NA,0.633,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",NA,"UTC"
"USGS","01372500",1964-07-01,NA,1964-07-31,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"00620",NA,0.497,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",NA,"UTC"
"USGS","01372500",1964-08-01,NA,1964-08-31,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"00620",NA,0.339,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",NA,"UTC"
"USGS","01372500",1964-09-01,NA,1964-09-02,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"00620",NA,0.271,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",NA,"UTC"
"USGS","01372500",1964-09-03,NA,NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"00620",NA,3.39,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",NA,"UTC"
"USGS","01372500",1964-09-04,NA,1964-09-29,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"00620",NA,0.339,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",NA,"UTC"
"USGS","01372500",1965-08-18,NA,NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"00620",NA,1.13,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",NA,"UTC"
"USGS","01372500",1966-04-22,NA,NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"00620",NA,0.497,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",NA,"UTC"
"USGS","01372500",1966-07-25,NA,NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"00620",NA,0.226,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",NA,"UTC"
"USGS","01372500",1966-08-24,NA,NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"00620",NA,0,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",NA,"UTC"
"USGS","01372500",1966-09-26,NA,NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"00620",NA,0.384,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",NA,"UTC"
"USGS","01372500",1967-01-25,NA,NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"00620",NA,0.881,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",NA,"UTC"
"USGS","01372500",1967-03-27,NA,NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"00620",NA,1.13,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",NA,"UTC"
"USGS","01372500",1967-04-24,NA,NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"00620",NA,0.497,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",NA,"UTC"
"USGS","01372500",1968-03-21,"15:15",NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"00620",NA,1.02,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1968-03-21 20:15:00,"UTC"
"USGS","01372500",1968-07-24,"13:50",NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"00620",NA,0.565,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1968-07-24 18:50:00,"UTC"
"USGS","01372500",1968-08-20,"13:45",NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"00620",NA,0.429,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1968-08-20 18:45:00,"UTC"
"USGS","01372500",1968-09-23,"15:00",NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"00620",NA,0.203,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1968-09-23 20:00:00,"UTC"
"USGS","01372500",1968-10-25,"10:45",NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"00620",NA,0.181,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1968-10-25 15:45:00,"UTC"
"USGS","01372500",1973-10-25,"11:30",NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"00620",NA,0.53,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1973-10-25 16:30:00,"UTC"
"USGS","01372500",1973-11-20,"13:30",NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"00620",NA,0.45,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1973-11-20 18:30:00,"UTC"
"USGS","01372500",1973-12-19,"14:00",NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"00620",NA,0.92,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1973-12-19 19:00:00,"UTC"
"USGS","01372500",1974-01-23,"12:45",NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"00620",NA,1.1,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1974-01-23 17:45:00,"UTC"
"USGS","01372500",1974-02-21,"13:30",NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"00620",NA,1.2,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1974-02-21 18:30:00,"UTC"
"USGS","01372500",1974-03-20,"12:15",NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"00620",NA,0.84,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1974-03-20 17:15:00,"UTC"
"USGS","01372500",1974-04-16,"13:30",NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"00620",NA,0.62,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1974-04-16 18:30:00,"UTC"
"USGS","01372500",1974-05-15,"07:20",NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"00620",NA,0.38,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1974-05-15 12:20:00,"UTC"
"USGS","01372500",1974-06-25,"18:00",NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"00620",NA,0.7,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1974-06-25 23:00:00,"UTC"
"USGS","01372500",1974-07-23,"17:00",NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"00620",NA,0.37,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1974-07-23 22:00:00,"UTC"
"USGS","01372500",1974-08-14,"15:10",NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"00620",NA,0.43,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1974-08-14 20:10:00,"UTC"
"USGS","01372500",1974-09-18,"10:30",NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"00620",NA,0.26,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1974-09-18 15:30:00,"UTC"
"USGS","01372500",1974-10-17,"14:15",NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"00620",NA,0.33,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1974-10-17 19:15:00,"UTC"
"USGS","01372500",1974-11-19,"10:30",NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"00620",NA,0.47,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1974-11-19 15:30:00,"UTC"
"USGS","01372500",1974-12-17,"16:15",NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"00620",NA,0.63,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1974-12-17 21:15:00,"UTC"
"USGS","01372500",1975-01-09,"13:15",NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"00620",NA,0.84,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1975-01-09 18:15:00,"UTC"
"USGS","01372500",1975-02-11,"17:00",NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"00620",NA,1.2,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1975-02-11 22:00:00,"UTC"
"USGS","01372500",1975-03-21,"08:00",NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"00620",NA,0.57,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1975-03-21 13:00:00,"UTC"
"USGS","01372500",1975-04-09,"15:30",NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"00620",NA,0.75,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1975-04-09 20:30:00,"UTC"
"USGS","01372500",1975-05-07,"11:30",NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"00620",NA,0.41,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1975-05-07 16:30:00,"UTC"
"USGS","01373500",1959-07-15,"11:30",NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"00620",NA,0.429,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1959-07-15 16:30:00,"UTC"
"USGS","01373500",1961-10-01,NA,1961-10-31,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"00620",NA,0.181,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",NA,"UTC"
"USGS","01373500",1961-11-01,NA,1961-11-30,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"00620",NA,0.271,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",NA,"UTC"
"USGS","01373500",1961-12-01,NA,1961-12-10,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"00620",NA,0.384,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",NA,"UTC"
"USGS","01373500",1961-12-21,NA,1961-12-31,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"00620",NA,0.384,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",NA,"UTC"
