"agency_cd","site_no","sample_dt","sample_tm","sample_end_dt","sample_end_tm","tm_datum_rlbty_cd","coll_ent_cd","medium_cd","project_cd","aqfr_cd","tu_id","body_part_id","hyd_cond_cd","samp_type_cd","hyd_event_cd","sample_lab_cm_tx","parm_cd","remark_cd","result_va","val_qual_tx","meth_cd","dqi_cd","rpt_lev_va","rpt_lev_cd","lab_std_va","prep_set_no","prep_dt","anl_set_no","anl_dt","result_lab_cm_tx","anl_ent_cd","sample_start_time_datum_cd_reported","sample_end_time_datum_cd_reported","startDateTime","sample_end_dateTime","tz_cd"
"USGS","01362487",2010-01-26,"11:00",NA,NA,"K",NA,"WS","EsopusSed",NA,NA,NA,"9","9","9","01000629","00666",NA,0.006,NA,"CL020","S",0.006,"LRL",NA,NA,NA,"PELD032B",20100203,NA,"USGSNWQL","EST","EST",2010-01-26 16:00:00,NA,"UTC"
"USGS","01362487",2010-03-09,"14:30",NA,NA,"K",NA,"WS","EsopusSed",NA,NA,NA,"9","9","9","01000853","00666","<",0.006,NA,"CL020","S",0.006,"LRL",NA,NA,NA,"PELD074A",20100316,NA,"USGSNWQL","EST","EST",2010-03-09 19:30:00,NA,"UTC"
"USGS","01362487",2010-03-14,"04:05",NA,NA,"K",NA,"WS","EsopusSed",NA,NA,NA,"9","9","9","01000966","00666","E",0.004,"n","CL020","S",0.006,"LRL",NA,NA,NA,"PELD088A",20100330,NA,"USGSNWQL","EST","EST",2010-03-14 09:05:00,NA,"UTC"
"USGS","01362487",2010-03-15,"10:00",NA,NA,"K",NA,"WS","EsopusSed",NA,NA,NA,"9","9","9","01000955","00666","E",0.004,"n","CL020","S",0.006,"LRL",NA,NA,NA,"PELD088A",20100330,NA,"USGSNWQL","EST","EST",2010-03-15 15:00:00,NA,"UTC"
"USGS","01362487",2010-03-24,"10:45",NA,NA,"K",NA,"WS","EsopusSed",NA,NA,NA,"9","9","9","01001030","00666","E",0.003,"n","CL020","S",0.006,"LRL",NA,NA,NA,"PELD095A",20100406,NA,"USGSNWQL","EST","EST",2010-03-24 15:45:00,NA,"UTC"
"USGS","01362487",2010-08-18,"09:30",NA,NA,"K",NA,"WS","EsopusSed",NA,NA,NA,"9","9","9","01001911","00666","<",0.006,NA,"CL020","S",0.006,"LRL",NA,NA,NA,"PELD243A",20100901,NA,"USGSNWQL","EST","EST",2010-08-18 14:30:00,NA,"UTC"
"USGS","01362487",2010-08-22,"21:03",NA,NA,"K",NA,"WS","EsopusSed",NA,NA,NA,"9","9","9","01001958","00666","E",0.004,"n","CL020","S",0.006,"LRL",NA,NA,NA,"PELD250A",20100908,NA,"USGSNWQL","EST","EST",2010-08-23 02:03:00,NA,"UTC"
"USGS","01362487",2010-09-22,"13:45",NA,NA,"K",NA,"WS","EsopusSed",NA,NA,NA,"9","9","9","01002094","00666","<",0.006,NA,"CL020","S",0.006,"LRL",NA,NA,NA,"PELD277A",20101005,NA,"USGSNWQL","EST","EST",2010-09-22 18:45:00,NA,"UTC"
"USGS","01362487",2010-10-18,"13:15",NA,NA,"K","USGS-WRD","WS","EsopusSed",NA,NA,NA,"9","9","9","01100061","00666",NA,0.004,"n","CL020","R",0.003,"LT-MDL",NA,NA,NA,"PELD299B",20101027,NA,"USGSNWQL","EST","EST",2010-10-18 18:15:00,NA,"UTC"
"USGS","01362487",2010-11-16,"12:00",NA,NA,"K","USGS-WRD","WS","EsopusSed",NA,NA,NA,"9","9","9","01100192","00666","<",0.003,NA,"CL020","R",0.003,"LT-MDL",NA,NA,NA,"PELD347C",20101222,NA,"USGSNWQL","EST","EST",2010-11-16 17:00:00,NA,"UTC"
"USGS","01362487",2010-12-20,"11:00",NA,NA,"K","USGS-WRD","WS","EsopusSed",NA,NA,NA,"9","9","9","01100365","00666","<",0.003,NA,"CL020","R",0.003,"LT-MDL",NA,NA,NA,"PELD003B",20110104,NA,"USGSNWQL","EST","EST",2010-12-20 16:00:00,NA,"UTC"
"USGS","01362487",2011-01-25,"10:45",NA,NA,"K","USGS-WRD","WS","EsopusSed",NA,NA,NA,"9","9","9","01100626","00666","<",0.003,NA,"CL020","R",0.003,"LT-MDL",NA,NA,NA,"PELD032A",20110202,NA,"USGSNWQL","EST","EST",2011-01-25 15:45:00,NA,"UTC"
"USGS","01362487",2011-02-16,"11:00",NA,NA,"K","USGS-WRD","WS","EsopusSed",NA,NA,NA,"9","9","9","01100685","00666","<",0.003,NA,"CL020","R",0.003,"LT-MDL",NA,NA,NA,"PELD066A",20110308,NA,"USGSNWQL","EST","EST",2011-02-16 16:00:00,NA,"UTC"
"USGS","01362487",2011-03-14,"09:15",NA,NA,"K","USGS-WRD","WS","EsopusSed",NA,NA,NA,"9","9","9","01100874","00666","<",0.003,NA,"CL020","R",0.003,"LT-MDL",NA,NA,NA,"PELD084B",20110405,NA,"USGSNWQL","EST","EST",2011-03-14 14:15:00,NA,"UTC"
"USGS","01362487",2011-04-07,"09:45",NA,NA,"K","USGS-WRD","WS","EsopusSed",NA,NA,NA,"9","9","9","A-1010088 3118 and 2331 in one FCC bottle","00666","<",0.003,NA,"CL020","R",0.003,"LT-MDL",NA,NA,NA,"PELD101A",20110413,NA,"USGSNWQL","EST","EST",2011-04-07 14:45:00,NA,"UTC"
"USGS","01362487",2011-05-04,"13:00",NA,NA,"K","USGS-WRD","WS","EsopusSed",NA,NA,NA,"9","9","9","01101263","00666","<",0.003,NA,"CL020","R",0.003,"LT-MDL",NA,NA,NA,"PELD132A",20110517,NA,"USGSNWQL","EST","EST",2011-05-04 18:00:00,NA,"UTC"
"USGS","01362487",2011-06-21,"13:00",NA,NA,"K","USGS-WRD","WS","EsopusSed",NA,NA,NA,"9","9","9","A-1790041 3118 and 2331 in one FCC bottle","00666",NA,0.003,"n","CL020","R",0.003,"LT-MDL",NA,NA,NA,"PELD194A",20110720,NA,"USGSNWQL","EST","EST",2011-06-21 18:00:00,NA,"UTC"
"USGS","01362487",2011-07-19,"13:00",NA,NA,"K","USGS-WRD","WS","EsopusSed",NA,NA,NA,"9","9","9","A-2070180 3118 and 2331 in one FCC bottle","00666",NA,0.005,"n","CL020","R",0.003,"LT-MDL",NA,NA,NA,"PELD209A",20110802,NA,"USGSNWQL","EST","EST",2011-07-19 18:00:00,NA,"UTC"
"USGS","01362487",2011-08-17,"07:45",NA,NA,"K","USGS-WRD","WS","EsopusSed",NA,NA,NA,"9","9","9","A-2350121 3118 and 2331 in one FCC bottle","00666",NA,0.006,"n","CL020","R",0.003,"LT-MDL",NA,NA,NA,"PELD238A",20110830,NA,"USGSNWQL","EST","EST",2011-08-17 12:45:00,NA,"UTC"
"USGS","01362487",2011-08-28,"08:50",NA,NA,"K","USGS-WRD","WS","EsopusSed",NA,NA,NA,"9","9","9","A-2450192 3118 and 2331 in one FCC bottle","00666",NA,0.008,NA,"CL020","R",0.003,"LT-MDL",NA,NA,NA,"PELD262A",20110921,NA,"USGSNWQL","EST","EST",2011-08-28 13:50:00,NA,"UTC"
"USGS","01307000",1977-07-14,"10:10",NA,NA,"T","NY-SCDEC","WS",NA,NA,NA,NA,"A","9","9",NA,"00666",NA,0.016,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1977-07-14 15:10:00,NA,"UTC"
"USGS","01307000",1977-10-03,"12:50",NA,NA,"T","NY-SCDEC","WS",NA,NA,NA,NA,"A","9","9",NA,"00666",NA,0.013,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1977-10-03 17:50:00,NA,"UTC"
"USGS","01307000",1978-01-12,NA,NA,NA,"T","NY-SCDEC","WS",NA,NA,NA,NA,"A","9","9",NA,"00666",NA,0.018,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",NA,NA,"UTC"
"USGS","01307000",1978-03-31,NA,NA,NA,"T","NY-SCDEC","WS",NA,NA,NA,NA,"A","9","9",NA,"00666",NA,0.015,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",NA,NA,"UTC"
"USGS","01307000",1978-06-12,NA,NA,NA,"T","NY-SCDEC","WS",NA,NA,NA,NA,"A","9","9",NA,"00666",NA,0.018,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",NA,NA,"UTC"
"USGS","01307000",1978-09-28,"10:20",NA,NA,"T","NY-SCDEC","WS",NA,NA,NA,NA,"A","9","9",NA,"00666",NA,0.009,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1978-09-28 15:20:00,NA,"UTC"
"USGS","01307000",1979-01-17,"13:45",NA,NA,"T","NY-SCDEC","WS",NA,NA,NA,NA,"A","9","9",NA,"00666",NA,0.013,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1979-01-17 18:45:00,NA,"UTC"
"USGS","01307000",1979-03-15,NA,NA,NA,"T","NY-SCDEC","WS",NA,NA,NA,NA,"A","9","9",NA,"00666",NA,0.009,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",NA,NA,"UTC"
"USGS","01307000",1979-06-08,"09:00",NA,NA,"T","NY-SCDEC","WS",NA,NA,NA,NA,"A","9","9",NA,"00666",NA,0.005,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1979-06-08 14:00:00,NA,"UTC"
"USGS","01307000",1979-09-24,"11:00",NA,NA,"T","NY-SCDEC","WS",NA,NA,NA,NA,"A","9","9",NA,"00666","<",0.002,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1979-09-24 16:00:00,NA,"UTC"
"USGS","01307000",1979-12-12,"12:55",NA,NA,"T","NY-SCDH","WS","ANNUALRPT",NA,NA,NA,"A","9","9",NA,"00666",NA,0.012,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1979-12-12 17:55:00,NA,"UTC"
"USGS","01307000",1980-03-06,"13:00",NA,NA,"T","NY-SCDH","WS","ANNUALRPT",NA,NA,NA,"A","9","9",NA,"00666","<",0.002,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1980-03-06 18:00:00,NA,"UTC"
"USGS","01307000",1980-06-05,"13:00",NA,NA,"T","NY-SCDH","WS","ANNUALRPT",NA,NA,NA,"A","9","9",NA,"00666",NA,0.008,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1980-06-05 18:00:00,NA,"UTC"
"USGS","01307000",1980-09-10,"07:00",NA,NA,"T","NY-SCDH","WS","ANNUALRPT",NA,NA,NA,"A","9","9",NA,"00666",NA,0.005,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1980-09-10 12:00:00,NA,"UTC"
"USGS","01307000",1980-12-04,"10:45",NA,NA,"T","NY-SCDH","WS","ANNUALRPT",NA,NA,NA,"A","9","9",NA,"00666","<",0.002,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1980-12-04 15:45:00,NA,"UTC"
"USGS","01307000",1981-03-16,"13:10",NA,NA,"T","NY-SCDH","WS","ANNUALRPT",NA,NA,NA,"A","9","9",NA,"00666","<",0.003,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1981-03-16 18:10:00,NA,"UTC"
"USGS","01307000",1981-06-17,"13:00",NA,NA,"T","NY-SCDH","WS","ANNUALRPT",NA,NA,NA,"A","9","9",NA,"00666",NA,0.007,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1981-06-17 18:00:00,NA,"UTC"
"USGS","01307000",1981-09-15,"13:00",NA,NA,"T","NY-SCDH","WS","ANNUALRPT",NA,NA,NA,"A","9","9",NA,"00666",NA,0.004,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1981-09-15 18:00:00,NA,"UTC"
"USGS","01307000",1981-12-08,"13:00",NA,NA,"T","NY-SCDH","WS","ANNUALRPT",NA,NA,NA,"A","9","9",NA,"00666",NA,0.003,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1981-12-08 18:00:00,NA,"UTC"
"USGS","01307000",1982-03-02,"13:00",NA,NA,"T","NY-SCDH","WS","ANNUALRPT",NA,NA,NA,"A","9","9",NA,"00666","<",0.002,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1982-03-02 18:00:00,NA,"UTC"
"USGS","01307000",1982-06-02,"13:00",NA,NA,"T","NY-SCDH","WS","ANNUALRPT",NA,NA,NA,"A","9","9",NA,"00666",NA,0.21,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1982-06-02 18:00:00,NA,"UTC"
"USGS","01307000",1982-09-06,"13:00",NA,NA,"T","NY-SCDH","WS","ANNUALRPT",NA,NA,NA,"A","9","9",NA,"00666",NA,0.012,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1982-09-06 18:00:00,NA,"UTC"
"USGS","01307000",1982-12-09,"13:00",NA,NA,"T","NY-SCDH","WS","ANNUALRPT",NA,NA,NA,"A","9","9",NA,"00666",NA,0.015,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1982-12-09 18:00:00,NA,"UTC"
"USGS","01307000",1983-03-16,"14:00",NA,NA,"T","NY-SCDH","WS","ANNUALRPT",NA,NA,NA,"A","9","9",NA,"00666",NA,0.018,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1983-03-16 19:00:00,NA,"UTC"
"USGS","01307000",1983-06-15,"13:00",NA,NA,"T","NY-SCDH","WS","ANNUALRPT",NA,NA,NA,"A","9","9",NA,"00666",NA,0.02,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1983-06-15 18:00:00,NA,"UTC"
"USGS","01307000",1983-09-14,"13:00",NA,NA,"T","NY-SCDH","WS","ANNUALRPT",NA,NA,NA,"A","9","9",NA,"00666",NA,0.011,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1983-09-14 18:00:00,NA,"UTC"
"USGS","01307000",1983-12-20,"13:00",NA,NA,"T","NY-SCDH","WS","ANNUALRPT",NA,NA,NA,"A","9","9",NA,"00666",NA,0.017,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1983-12-20 18:00:00,NA,"UTC"
"USGS","01307000",1984-04-10,"12:00",NA,NA,"T","NY-SCDH","WS","ANNUALRPT",NA,NA,NA,"A","9","9",NA,"00666",NA,0.012,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1984-04-10 17:00:00,NA,"UTC"
"USGS","01307000",1984-06-13,"13:00",NA,NA,"T","NY-SCDH","WS","ANNUALRPT",NA,NA,NA,"A","9","9",NA,"00666",NA,0.032,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1984-06-13 18:00:00,NA,"UTC"
"USGS","01307000",1984-09-13,"10:45",NA,NA,"T","NY-SCDH","WS","ANNUALRPT",NA,NA,NA,"A","9","9",NA,"00666",NA,0.012,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1984-09-13 15:45:00,NA,"UTC"
"USGS","01307000",1985-03-19,"13:10",NA,NA,"T","NY-SCDH","WS","ANNUALRPT",NA,NA,NA,"9","9","9",NA,"00666",NA,0.016,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1985-03-19 18:10:00,NA,"UTC"
"USGS","01307000",1985-06-04,"13:10",NA,NA,"T","NY-SCDH","WS","ANNUALRPT",NA,NA,NA,"9","9","9",NA,"00666",NA,0.018,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1985-06-04 18:10:00,NA,"UTC"
"USGS","01307000",1985-09-04,"13:00",NA,NA,"T","NY-SCDH","WS","ANNUALRPT",NA,NA,NA,"9","9","9",NA,"00666",NA,0.035,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1985-09-04 18:00:00,NA,"UTC"
"USGS","01307000",1985-12-10,"13:00",NA,NA,"T","NY-SCDH","WS","ANNUALRPT",NA,NA,NA,"9","9","9",NA,"00666",NA,0.017,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1985-12-10 18:00:00,NA,"UTC"
"USGS","01307000",1986-03-18,"13:00",NA,NA,"T","NY-SCDH","WS","ANNUALRPT",NA,NA,NA,"9","9","9",NA,"00666",NA,0.009,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1986-03-18 18:00:00,NA,"UTC"
"USGS","01307000",1986-06-16,"13:40",NA,NA,"T","NY-SCDH","WS","ANNUALRPT",NA,NA,NA,"9","9","9",NA,"00666",NA,0.023,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1986-06-16 18:40:00,NA,"UTC"
"USGS","01307000",1986-09-09,"13:08",NA,NA,"T","NY-SCDH","WS","ANNUALRPT",NA,NA,NA,"9","9","9",NA,"00666",NA,0.006,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1986-09-09 18:08:00,NA,"UTC"
"USGS","01307000",1986-12-08,"13:10",NA,NA,"T","NY-SCDH","WS","ANNUALRPT",NA,NA,NA,"9","9","9",NA,"00666",NA,0.037,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1986-12-08 18:10:00,NA,"UTC"
"USGS","01307000",1987-03-04,"13:01",NA,NA,"T","NY-SCDH","WS","ANNUALRPT",NA,NA,NA,"9","9","9",NA,"00666",NA,0.029,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1987-03-04 18:01:00,NA,"UTC"
"USGS","01307000",1987-06-08,"11:20",NA,NA,"T","NY-SCDH","WS","ANNUALRPT",NA,NA,NA,"9","9","9",NA,"00666",NA,0.023,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1987-06-08 16:20:00,NA,"UTC"
"USGS","01307000",1987-09-24,"11:30",NA,NA,"T","NY-SCDH","WS","ANNUALRPT",NA,NA,NA,"9","9","9",NA,"00666",NA,0.05,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1987-09-24 16:30:00,NA,"UTC"
"USGS","01307000",1987-12-15,"07:30",NA,NA,"T","NY-SCDH","WS","ANNUALRPT",NA,NA,NA,"9","9","9",NA,"00666",NA,0.035,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1987-12-15 12:30:00,NA,"UTC"
"USGS","01307000",1988-03-23,"10:00",NA,NA,"T","NY-SCDH","WS","ANNUALRPT",NA,NA,NA,"9","9","9",NA,"00666","<",0.01,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1988-03-23 15:00:00,NA,"UTC"
"USGS","01307000",1988-06-22,"12:25",NA,NA,"T","NY-SCDH","WS","ANNUALRPT",NA,NA,NA,"9","9","9",NA,"00666",NA,0.044,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1988-06-22 17:25:00,NA,"UTC"
"USGS","01307000",1989-04-17,"14:35",NA,NA,"T","NY-SCDH","WS","ANNUALRPT",NA,NA,NA,"A","9","9",NA,"00666",NA,0.038,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1989-04-17 19:35:00,NA,"UTC"
"USGS","01307000",1989-06-26,"14:25",NA,NA,"T","NY-SCDH","WS","ANNUALRPT",NA,NA,NA,"A","9","9",NA,"00666",NA,0.033,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1989-06-26 19:25:00,NA,"UTC"
"USGS","01307000",1989-10-05,"14:00",NA,NA,"T","NY-SCDH","WS","ANNUALRPT",NA,NA,NA,"A","9","9",NA,"00666","<",0.01,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1989-10-05 19:00:00,NA,"UTC"
"USGS","01307000",1990-01-17,"13:30",NA,NA,"T","NY-SCDH","WS","ANNUALRPT",NA,NA,NA,"A","9","9",NA,"00666",NA,0.033,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1990-01-17 18:30:00,NA,"UTC"
"USGS","01307000",1990-03-14,"12:15",NA,NA,"T","NY-SCDH","WS","ANNUALRPT",NA,NA,NA,"A","9","9",NA,"00666","<",0.01,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1990-03-14 17:15:00,NA,"UTC"
"USGS","01307000",1990-09-27,"09:15",NA,NA,"T","NY-SCDH","WS","ANNUALRPT",NA,NA,NA,"A","9","9",NA,"00666","<",0.01,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1990-09-27 14:15:00,NA,"UTC"
"USGS","01307000",1990-12-10,"13:30",NA,NA,"T","NY-SCDH","WS","443600340",NA,NA,NA,"A","9","9",NA,"00666","<",0.01,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1990-12-10 18:30:00,NA,"UTC"
"USGS","01307000",1991-09-30,"13:50",NA,NA,"T","NY-SCDH","WS","443600340",NA,NA,NA,"A","9","9",NA,"00666","<",0.01,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1991-09-30 18:50:00,NA,"UTC"
"USGS","01307000",1992-03-30,"14:30",NA,NA,"T","NY-SCDH","WS","443600340",NA,NA,NA,"A","9","9",NA,"00666","<",0.01,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1992-03-30 19:30:00,NA,"UTC"
"USGS","0136230002",2009-08-25,"16:09",NA,NA,"K",NA,"WS","EsopusSed",NA,NA,NA,"9","9","9","00902824","00666",NA,0.006,NA,"CL020","S",0.006,"LRL",NA,NA,NA,"PELD259A",20090917,NA,"USGSNWQL","EST","EST",2009-08-25 21:09:00,NA,"UTC"
"USGS","0136230002",2009-09-23,"11:15",NA,NA,"K",NA,"WS","EsopusSed",NA,NA,NA,"9","9","9","00902999","00666","E",0.003,"n","CL020","S",0.006,"LRL",NA,NA,NA,"PELD292B",20091022,NA,"USGSNWQL","EST","EST",2009-09-23 16:15:00,NA,"UTC"
"USGS","0136230002",2009-10-24,"12:05",NA,NA,"K",NA,"WS","EsopusSed",NA,NA,NA,"9","9","9","01000150","00666","E",0.004,"n","CL020","S",0.006,"LRL",NA,NA,NA,"PELD327A",20091124,NA,"USGSNWQL","EST","EST",2009-10-24 17:05:00,NA,"UTC"
"USGS","0136230002",2009-10-24,"16:50",NA,NA,"K",NA,"WS","EsopusSed",NA,NA,NA,"9","9","9","01000151","00666","E",0.003,"n","CL020","S",0.006,"LRL",NA,NA,NA,"PELD327A",20091124,NA,"USGSNWQL","EST","EST",2009-10-24 21:50:00,NA,"UTC"
"USGS","0136230002",2009-10-24,"18:30",NA,NA,"K",NA,"WS","EsopusSed",NA,NA,NA,"9","9","9","01000152","00666","E",0.004,"n","CL020","S",0.006,"LRL",NA,NA,NA,"PELD327A",20091124,NA,"USGSNWQL","EST","EST",2009-10-24 23:30:00,NA,"UTC"
"USGS","0136230002",2009-10-25,"00:05",NA,NA,"K",NA,"WS","EsopusSed",NA,NA,NA,"9","9","9","01000153","00666","E",0.004,"n","CL020","S",0.006,"LRL",NA,NA,NA,"PELD327A",20091124,NA,"USGSNWQL","EST","EST",2009-10-25 05:05:00,NA,"UTC"
"USGS","0136230002",2009-12-03,"16:10",NA,NA,"K",NA,"WS","EsopusSed",NA,NA,NA,"9","9","9","01000323","00666","E",0.004,"n","CL020","S",0.006,"LRL",NA,NA,NA,"PELD348B",20091221,NA,"USGSNWQL","EST","EST",2009-12-03 21:10:00,NA,"UTC"
"USGS","0136230002",2009-12-16,"11:30",NA,NA,"K",NA,"WS","EsopusSed",NA,NA,NA,"9","9","9","01000387","00666","<",0.006,NA,"CL020","S",0.006,"LRL",NA,NA,NA,"PELD004A",20100106,NA,"USGSNWQL","EST","EST",2009-12-16 16:30:00,NA,"UTC"
"USGS","0136230002",2010-01-12,"12:30",NA,NA,"K",NA,"WS","EsopusSed",NA,NA,NA,"9","9","9","01000535","00666","<",0.006,NA,"CL020","S",0.006,"LRL",NA,NA,NA,"PELD025A",20100126,NA,"USGSNWQL","EST","EST",2010-01-12 17:30:00,NA,"UTC"
"USGS","0136230002",2010-01-25,"12:45",NA,NA,"K",NA,"WS","EsopusSed",NA,NA,NA,"9","9","9","01000607","00666",NA,0.009,NA,"CL020","S",0.006,"LRL",NA,NA,NA,"PELD032A",20100202,NA,"USGSNWQL","EST","EST",2010-01-25 17:45:00,NA,"UTC"
"USGS","0136230002",2010-01-25,"13:15",NA,NA,"K",NA,"WS","EsopusSed",NA,NA,NA,"9","9","9","A-0290115 3118 and 2331 in one FCC bottle","00666",NA,0.009,NA,"CL020","S",0.006,"LRL",NA,NA,NA,"PELD032A",20100202,NA,"USGSNWQL","EST","EST",2010-01-25 18:15:00,NA,"UTC"
"USGS","0136230002",2010-01-25,"13:45",NA,NA,"K",NA,"WS","EsopusSed",NA,NA,NA,"9","9","9","A-0290112 3118 and 2331 in one FCC bottle","00666",NA,0.009,NA,"CL020","S",0.006,"LRL",NA,NA,NA,"PELD032A",20100202,NA,"USGSNWQL","EST","EST",2010-01-25 18:45:00,NA,"UTC"
"USGS","0136230002",2010-01-25,"14:35",NA,NA,"K",NA,"WS","EsopusSed",NA,NA,NA,"9","9","9","A-0290113 3118 and 2331 in one FCC bottle","00666",NA,0.007,NA,"CL020","S",0.006,"LRL",NA,NA,NA,"PELD032A",20100202,NA,"USGSNWQL","EST","EST",2010-01-25 19:35:00,NA,"UTC"
"USGS","0136230002",2010-01-26,"11:30",NA,NA,"K",NA,"WS","EsopusSed",NA,NA,NA,"9","9","9","01000625","00666","E",0.006,"n","CL020","S",0.006,"LRL",NA,NA,NA,"PELD032A",20100202,NA,"USGSNWQL","EST","EST",2010-01-26 16:30:00,NA,"UTC"
"USGS","0136230002",2010-03-09,"13:15",NA,NA,"K",NA,"WS","EsopusSed",NA,NA,NA,"9","9","9","01000851","00666","<",0.006,NA,"CL020","S",0.006,"LRL",NA,NA,NA,"PELD074A",20100316,NA,"USGSNWQL","EST","EST",2010-03-09 18:15:00,NA,"UTC"
"USGS","0136230002",2010-03-15,"11:00",NA,NA,"K",NA,"WS","EsopusSed",NA,NA,NA,"9","9","9","01000957","00666","E",0.004,"n","CL020","S",0.006,"LRL",NA,NA,NA,"PELD088A",20100330,NA,"USGSNWQL","EST","EST",2010-03-15 16:00:00,NA,"UTC"
"USGS","0136230002",2010-03-24,"09:15",NA,NA,"K","USGS-WRD","WS","EsopusSed",NA,NA,NA,"9","9","9","01001028","00666","<",0.006,NA,"CL020","R",0.006,"LRL",NA,NA,NA,"PELD095A",20100406,NA,"USGSNWQL","EST","EST",2010-03-24 14:15:00,NA,"UTC"
"USGS","0136230002",2010-08-18,"11:00",NA,NA,"K",NA,"WS","EsopusSed",NA,NA,NA,"9","9","9","01001916","00666","E",0.004,"n","CL020","S",0.006,"LRL",NA,NA,NA,"PELD242B",20100901,NA,"USGSNWQL","EST","EST",2010-08-18 16:00:00,NA,"UTC"
